timestamp,link_id,source_device,destination_device,source_interface,destination_interface,link_utilization,latency_ms,packet_loss,throughput_mbps,qos_priority,reachability,traffic_type,anomaly_flag
124,link_8,host_6,switch_3,interface_4,interface_2,70,32,1.12,208,2,1,file_transfer,0
124,link_9,host_1,switch_1,interface_5,interface_5,89,19,0.32,-47,3,1,http,0
124,link_10,host_2,switch_3,interface_6,interface_8,72,6,1.52,-76,4,1,video,0
125,link_1,host_6,switch_2,interface_11,interface_6,47,34,1.0,387,1,0,video,0
125,link_2,host_1,switch_4,interface_12,interface_9,82,28,0.2,104,2,1,voip,0
125,link_3,host_2,switch_2,interface_1,interface_12,87,14,1.4,-90,3,1,file_transfer,0
125,link_4,host_3,switch_4,interface_2,interface_3,58,5,0.6,-18,4,1,http,0
125,link_5,host_4,switch_2,interface_3,interface_6,21,9,1.8,254,5,1,video,0
125,link_6,host_5,switch_4,interface_4,interface_9,10,23,1.0,477,1,1,voip,0
125,link_7,host_6,switch_2,interface_5,interface_12,36,34,0.2,445,2,1,file_transfer,0
125,link_8,host_1,switch_4,interface_6,interface_3,74,31,1.4,187,3,1,http,0
125,link_9,host_2,switch_2,interface_7,interface_6,89,18,0.6,-59,4,1,video,0
125,link_10,host_3,switch_4,interface_8,interface_9,68,6,1.8,-67,5,1,voip,0
126,link_1,host_1,switch_3,interface_1,interface_7,51,34,1.28,370,2,1,voip,0
126,link_2,host_2,switch_1,interface_2,interface_10,84,27,0.48,84,3,1,file_transfer,0
126,link_3,host_3,switch_3,interface_3,interface_1,85,13,1.68,-95,4,1,http,0
126,link_4,host_4,switch_1,interface_4,interface_4,54,5,0.88,-3,5,1,video,0
126,link_5,host_5,switch_3,interface_5,interface_7,18,10,0.08,275,1,1,voip,0
126,link_6,host_6,switch_1,interface_6,interface_10,12,24,1.28,485,2,1,file_transfer,0
126,link_7,host_1,switch_3,interface_7,interface_1,40,34,0.48,432,3,1,http,0
126,link_8,host_2,switch_1,interface_8,interface_4,77,31,1.68,166,4,1,video,0
126,link_9,host_3,switch_3,interface_9,interface_7,89,17,0.88,-68,5,1,voip,0
126,link_10,host_4,switch_1,interface_10,interface_10,65,6,0.08,-57,1,1,file_transfer,0
127,link_1,host_2,switch_4,interface_3,interface_8,55,34,1.56,352,3,1,file_transfer,0
127,link_2,host_3,switch_2,interface_4,interface_11,86,27,0.76,65,4,1,http,0
127,link_3,host_4,switch_4,interface_5,interface_2,83,12,1.96,-98,5,1,video,0
127,link_4,host_5,switch_2,interface_6,interface_5,50,5,1.16,12,1,1,voip,0
127,link_5,host_6,switch_4,interface_7,interface_8,16,10,0.36,295,2,1,file_transfer,0
127,link_6,host_1,switch_2,interface_8,interface_11,13,25,1.56,490,3,1,http,0
127,link_7,host_2,switch_4,interface_9,interface_2,44,34,0.76,418,4,1,video,0
127,link_8,host_3,switch_2,interface_10,interface_5,80,30,1.96,145,5,1,voip,0
127,link_9,host_4,switch_4,interface_11,interface_8,88,16,1.16,-77,1,1,file_transfer,0
127,link_10,host_5,switch_2,interface_12,interface_11,61,5,0.36,-45,2,1,http,0
128,link_1,host_3,switch_1,interface_5,interface_9,59,34,1.84,334,4,1,http,0
128,link_2,host_4,switch_3,interface_6,interface_12,87,26,1.04,46,5,1,video,0
128,link_3,host_5,switch_1,interface_7,interface_3,81,12,0.24,-99,1,1,voip,0
128,link_4,host_6,switch_3,interface_8,interface_6,46,5,1.44,29,2,1,file_transfer,0
128,link_5,host_1,switch_1,interface_9,interface_9,14,11,0.64,315,3,1,http,0
128,link_6,host_2,switch_3,interface_10,interface_12,15,25,1.84,495,4,1,video,0
128,link_7,host_3,switch_1,interface_11,interface_3,48,34,1.04,404,5,1,voip,0
128,link_8,host_4,switch_3,interface_12,interface_6,82,30,0.24,125,1,1,file_transfer,0
128,link_9,host_5,switch_1,interface_1,interface_9,87,16,1.44,-84,2,1,http,0
128,link_10,host_6,switch_3,interface_2,interface_12,57,5,0.64,-33,3,1,video,0
129,link_1,host_4,switch_2,interface_7,interface_10,63,34,0.12,315,5,1,video,0
129,link_2,host_5,switch_4,interface_8,interface_1,88,25,1.32,29,1,1,voip,0
129,link_3,host_6,switch_2,interface_9,interface_4,78,11,0.52,-99,2,1,file_transfer,0
129,link_4,host_1,switch_4,interface_10,interface_7,42,5,1.72,46,3,1,http,0
129,link_5,host_2,switch_2,interface_11,interface_10,12,12,0.92,334,4,1,video,0
129,link_6,host_3,switch_4,interface_12,interface_1,17,26,0.12,498,5,1,voip,0
129,link_7,host_4,switch_2,interface_1,interface_4,52,34,1.32,388,1,1,file_transfer,0
129,link_8,host_5,switch_4,interface_2,interface_7,84,29,0.52,105,2,1,http,0
129,link_9,host_6,switch_2,interface_3,interface_10,85,15,1.72,-90,3,1,video,0
129,link_10,host_1,switch_4,interface_4,interface_1,53,5,0.92,-19,4,1,voip,0
130,link_1,host_5,switch_3,interface_9,interface_11,66,34,0.4,295,1,1,voip,0
130,link_2,host_6,switch_1,interface_10,interface_2,89,25,1.6,12,2,1,file_transfer,0
130,link_3,host_1,switch_3,interface_11,interface_5,76,10,0.8,-98,3,1,http,0
130,link_4,host_2,switch_1,interface_12,interface_8,38,5,0.0,65,4,1,video,0
130,link_5,host_3,switch_3,interface_1,interface_11,11,12,1.2,352,5,1,voip,0
130,link_6,host_4,switch_1,interface_2,interface_2,19,27,0.4,499,1,1,file_transfer,0
130,link_7,host_5,switch_3,interface_3,interface_5,55,34,1.6,371,2,1,http,0
130,link_8,host_6,switch_1,interface_4,interface_8,86,28,0.8,85,3,1,video,0
130,link_9,host_1,switch_3,interface_5,interface_11,83,14,0.0,-95,4,1,voip,0
130,link_10,host_2,switch_1,interface_6,interface_2,49,5,1.2,-4,5,1,file_transfer,0
131,link_1,host_6,switch_4,interface_11,interface_12,70,34,0.68,275,2,1,file_transfer,0
131,link_2,host_1,switch_2,interface_12,interface_3,89,24,1.88,-3,3,1,http,0
131,link_3,host_2,switch_4,interface_1,interface_6,72,10,1.08,-95,4,1,video,0
131,link_4,host_3,switch_2,interface_2,interface_9,34,5,0.28,84,5,1,voip,0
131,link_5,host_4,switch_4,interface_3,interface_12,10,13,1.48,370,1,1,file_transfer,0
131,link_6,host_5,switch_2,interface_4,interface_3,22,27,0.68,499,2,1,http,0
131,link_7,host_6,switch_4,interface_5,interface_6,59,34,1.88,353,3,1,video,0
131,link_8,host_1,switch_2,interface_6,interface_9,87,28,1.08,66,4,1,voip,0
131,link_9,host_2,switch_4,interface_7,interface_12,81,13,0.28,-98,5,1,file_transfer,0
131,link_10,host_3,switch_2,interface_8,interface_3,45,5,1.48,11,1,1,http,0
132,link_1,host_1,switch_1,interface_1,interface_1,73,34,0.96,255,3,1,http,0
132,link_2,host_2,switch_3,interface_2,interface_4,89,23,0.16,-18,4,1,video,0
132,link_3,host_3,switch_1,interface_3,interface_7,69,9,1.36,-91,5,1,voip,0
132,link_4,host_4,switch_3,interface_4,interface_10,31,5,0.56,103,1,1,file_transfer,0
132,link_5,host_5,switch_1,interface_5,interface_1,10,14,1.76,387,2,1,http,0
132,link_6,host_6,switch_3,interface_6,interface_4,25,28,0.96,498,3,1,video,0
132,link_7,host_1,switch_1,interface_7,interface_7,63,34,0.16,335,4,1,voip,0
132,link_8,host_2,switch_3,interface_8,interface_10,89,27,1.36,47,5,1,file_transfer,0
132,link_9,host_3,switch_1,interface_9,interface_1,78,13,0.56,-99,1,1,http,0
132,link_10,host_4,switch_3,interface_10,interface_4,41,5,1.76,28,2,1,video,0
133,link_1,host_2,switch_2,interface_3,interface_2,76,34,1.24,234,4,1,video,0
133,link_2,host_3,switch_4,interface_4,interface_5,89,23,0.44,-32,5,1,voip,0
133,link_3,host_4,switch_2,interface_5,interface_8,65,9,1.64,-85,1,1,file_transfer,0
133,link_4,host_5,switch_4,interface_6,interface_11,27,5,0.84,123,2,1,http,0
133,link_5,host_6,switch_2,interface_7,interface_2,10,14,0.04,403,3,1,video,0
133,link_6,host_1,switch_4,interface_8,interface_5,29,29,1.24,495,4,1,voip,0
133,link_7,host_2,switch_2,interface_9,interface_8,67,34,0.44,316,5,1,file_transfer,0
133,link_8,host_3,switch_4,interface_10,interface_11,89,27,1.64,30,1,1,http,0
133,link_9,host_4,switch_2,interface_11,interface_2,75,12,0.84,-99,2,1,video,0
133,link_10,host_5,switch_4,interface_12,interface_5,37,5,0.04,45,3,1,voip,0
134,link_1,host_3,switch_3,interface_5,interface_3,79,33,1.52,213,5,1,voip,0
134,link_2,host_4,switch_1,interface_6,interface_6,88,22,0.72,-44,1,1,file_transfer,0
134,link_3,host_5,switch_3,interface_7,interface_9,62,8,1.92,-78,2,1,http,0
134,link_4,host_6,switch_1,interface_8,interface_12,24,5,1.12,144,3,1,video,0
134,link_5,host_1,switch_3,interface_9,interface_3,10,15,0.32,418,4,1,voip,0
134,link_6,host_2,switch_1,interface_10,interface_6,32,29,1.52,491,5,1,file_transfer,0
134,link_7,host_3,switch_3,interface_11,interface_9,70,34,0.72,296,1,1,http,0
134,link_8,host_4,switch_1,interface_12,interface_12,89,26,1.92,13,2,1,video,0
134,link_9,host_5,switch_3,interface_1,interface_3,72,11,1.12,-98,3,1,voip,0
134,link_10,host_6,switch_1,interface_2,interface_6,34,5,0.32,64,4,1,file_transfer,0
135,link_1,host_4,switch_4,interface_7,interface_4,82,33,1.8,192,1,1,file_transfer,0
135,link_2,host_5,switch_2,interface_8,interface_7,87,21,1.0,-56,2,1,http,0
135,link_3,host_6,switch_4,interface_9,interface_10,58,8,0.2,-69,3,1,video,0
135,link_4,host_1,switch_2,interface_10,interface_1,21,5,1.4,165,4,1,voip,0
135,link_5,host_2,switch_4,interface_11,interface_4,10,16,0.6,431,5,1,file_transfer,0
135,link_6,host_3,switch_2,interface_12,interface_7,36,30,1.8,485,1,1,http,0
135,link_7,host_4,switch_4,interface_1,interface_10,74,34,1.0,276,2,1,video,0
135,link_8,host_5,switch_2,interface_2,interface_1,89,25,0.2,-2,3,1,voip,0
135,link_9,host_6,switch_4,interface_3,interface_4,68,11,1.4,-95,4,1,file_transfer,0
135,link_10,host_1,switch_2,interface_4,interface_7,30,5,0.6,83,5,1,http,0
136,link_1,host_5,switch_1,interface_9,interface_5,84,33,0.08,171,2,1,http,0
136,link_2,host_6,switch_3,interface_10,interface_8,85,20,1.28,-66,3,1,video,0
136,link_3,host_1,switch_1,interface_11,interface_11,54,7,0.48,-59,4,1,voip,0
136,link_4,host_2,switch_3,interface_12,interface_2,18,6,1.68,186,5,1,file_transfer,0
136,link_5,host_3,switch_1,interface_1,interface_5,12,17,0.88,444,1,1,http,0
136,link_6,host_4,switch_3,interface_2,interface_8,40,30,0.08,478,2,1,video,0
136,link_7,host_5,switch_1,interface_3,interface_11,77,34,1.28,256,3,1,voip,0
136,link_8,host_6,switch_3,interface_4,interface_2,89,24,0.48,-17,4,1,file_transfer,0
136,link_9,host_1,switch_1,interface_5,interface_5,65,10,1.68,-91,5,1,http,0
136,link_10,host_2,switch_3,interface_6,interface_8,27,5,0.88,102,1,1,video,0
137,link_1,host_6,switch_2,interface_11,interface_6,86,32,0.36,150,3,1,video,0
137,link_2,host_1,switch_4,interface_12,interface_9,83,20,1.56,-75,4,1,voip,0
137,link_3,host_2,switch_2,interface_1,interface_12,50,7,0.76,-48,5,1,file_transfer,0
137,link_4,host_3,switch_4,interface_2,interface_3,16,6,1.96,207,1,1,http,0
137,link_5,host_4,switch_2,interface_3,interface_6,13,17,1.16,456,2,1,video,0
137,link_6,host_5,switch_4,interface_4,interface_9,44,31,0.36,469,3,1,voip,0
137,link_7,host_6,switch_2,interface_5,interface_12,80,34,1.56,235,4,1,file_transfer,0
137,link_8,host_1,switch_4,interface_6,interface_3,88,24,0.76,-31,5,1,http,0
137,link_9,host_2,switch_2,interface_7,interface_6,61,10,1.96,-85,1,1,video,0
137,link_10,host_3,switch_4,interface_8,interface_9,23,5,1.16,123,2,1,voip,0
138,link_1,host_1,switch_3,interface_1,interface_7,87,32,0.64,130,4,1,voip,0
138,link_2,host_2,switch_1,interface_2,interface_10,81,19,1.84,-83,5,1,file_transfer,0
138,link_3,host_3,switch_3,interface_3,interface_1,46,7,1.04,-36,1,1,http,0
138,link_4,host_4,switch_1,interface_4,interface_4,14,6,0.24,228,2,1,video,0
138,link_5,host_5,switch_3,interface_5,interface_7,15,18,1.44,466,3,1,voip,0
138,link_6,host_6,switch_1,interface_6,interface_10,48,31,0.64,459,4,1,file_transfer,0
138,link_7,host_1,switch_3,interface_7,interface_1,82,34,1.84,214,5,1,http,0
138,link_8,host_2,switch_1,interface_8,interface_4,87,23,1.04,-44,1,1,video,0
138,link_9,host_3,switch_3,interface_9,interface_7,57,9,0.24,-78,2,1,voip,0
138,link_10,host_4,switch_1,interface_10,interface_10,21,5,1.44,143,3,1,file_transfer,0
139,link_1,host_2,switch_4,interface_3,interface_8,88,31,0.92,109,5,1,file_transfer,0
139,link_2,host_3,switch_2,interface_4,interface_11,78,18,0.12,-89,1,1,http,0
139,link_3,host_4,switch_4,interface_5,interface_2,42,6,1.32,-22,2,1,video,0
139,link_4,host_5,switch_2,interface_6,interface_5,12,7,0.52,248,3,1,voip,0
139,link_5,host_6,switch_4,interface_7,interface_8,17,19,1.72,475,4,1,file_transfer,0
139,link_6,host_1,switch_2,interface_8,interface_11,52,32,0.92,448,5,1,http,0
139,link_7,host_2,switch_4,interface_9,interface_2,84,33,0.12,193,1,1,video,0
139,link_8,host_3,switch_2,interface_10,interface_5,85,22,1.32,-55,2,1,voip,0
139,link_9,host_4,switch_4,interface_11,interface_8,53,9,0.52,-69,3,1,file_transfer,0
139,link_10,host_5,switch_2,interface_12,interface_11,18,5,1.72,164,4,1,http,0
140,link_1,host_3,switch_1,interface_5,interface_9,89,31,1.2,90,1,1,http,0
140,link_2,host_4,switch_3,interface_6,interface_12,76,17,0.4,-94,2,1,video,0
140,link_3,host_5,switch_1,interface_7,interface_3,38,6,1.6,-8,3,1,voip,0
140,link_4,host_6,switch_3,interface_8,interface_6,11,7,0.8,269,4,1,file_transfer,0
140,link_5,host_1,switch_1,interface_9,interface_9,19,20,0.0,483,5,1,http,0
140,link_6,host_2,switch_3,interface_10,interface_12,55,32,1.2,436,1,1,video,0
140,link_7,host_3,switch_1,interface_11,interface_3,86,33,0.4,172,2,1,voip,0
140,link_8,host_4,switch_3,interface_12,interface_6,83,22,1.6,-66,3,1,file_transfer,0
140,link_9,host_5,switch_1,interface_1,interface_9,49,8,0.8,-60,4,1,http,0
140,link_10,host_6,switch_3,interface_2,interface_12,16,5,0.0,185,5,1,video,0
141,link_1,host_4,switch_2,interface_7,interface_10,89,30,1.48,70,2,1,video,0
141,link_2,host_5,switch_4,interface_8,interface_1,72,17,0.68,-97,3,1,voip,0
141,link_3,host_6,switch_2,interface_9,interface_4,34,6,1.88,7,4,1,file_transfer,0
141,link_4,host_1,switch_4,interface_10,interface_7,10,7,1.08,289,5,1,http,0
141,link_5,host_2,switch_2,interface_11,interface_10,22,20,0.28,489,1,1,video,0
141,link_6,host_3,switch_4,interface_12,interface_1,59,33,1.48,422,2,1,voip,0
141,link_7,host_4,switch_2,interface_1,interface_4,87,33,0.68,151,3,1,file_transfer,0
141,link_8,host_5,switch_4,interface_2,interface_7,81,21,1.88,-75,4,1,http,0
141,link_9,host_6,switch_2,interface_3,interface_10,45,8,1.08,-49,5,1,video,0
141,link_10,host_1,switch_4,interface_4,interface_1,14,5,0.28,206,1,0,voip,1
142,link_1,host_5,switch_3,interface_9,interface_11,89,30,1.76,52,3,1,voip,0
142,link_2,host_6,switch_1,interface_10,interface_2,69,16,0.96,-99,4,1,file_transfer,0
142,link_3,host_1,switch_3,interface_11,interface_5,31,5,0.16,24,5,1,http,0
142,link_4,host_2,switch_1,interface_12,interface_8,10,8,1.36,309,1,1,video,0
142,link_5,host_3,switch_3,interface_1,interface_11,25,21,0.56,494,2,1,voip,0
142,link_6,host_4,switch_1,interface_2,interface_2,63,33,1.76,408,3,1,file_transfer,0
142,link_7,host_5,switch_3,interface_3,interface_5,89,32,0.96,131,4,1,http,0
142,link_8,host_6,switch_1,interface_4,interface_8,78,20,0.16,-82,5,1,video,0
142,link_9,host_1,switch_3,interface_5,interface_11,41,7,1.36,-36,1,0,voip,1
142,link_10,host_2,switch_1,interface_6,interface_2,12,6,0.56,227,2,1,file_transfer,0
143,link_1,host_6,switch_4,interface_11,interface_12,89,29,0.04,34,4,1,file_transfer,0
143,link_2,host_1,switch_2,interface_12,interface_3,65,15,1.24,-99,5,1,http,0
143,link_3,host_2,switch_4,interface_1,interface_6,27,5,0.44,41,1,1,video,0
143,link_4,host_3,switch_2,interface_2,interface_9,10,8,1.64,328,2,1,voip,0
143,link_5,host_4,switch_4,interface_3,interface_12,29,22,0.84,497,3,1,file_transfer,0
143,link_6,host_5,switch_2,interface_4,interface_3,67,33,0.04,392,4,1,http,0
143,link_7,host_6,switch_4,interface_5,interface_6,89,32,1.24,110,5,1,video,0
143,link_8,host_1,switch_2,interface_6,interface_9,75,19,0.44,-89,1,0,voip,1
143,link_9,host_2,switch_4,interface_7,interface_12,37,7,1.64,-23,2,1,file_transfer,0
143,link_10,host_3,switch_2,interface_8,interface_3,11,6,0.84,247,3,1,http,0
144,link_1,host_1,switch_1,interface_1,interface_1,88,29,0.32,17,5,1,http,0
144,link_2,host_2,switch_3,interface_2,interface_4,62,14,1.52,-98,1,1,video,0
144,link_3,host_3,switch_1,interface_3,interface_7,24,5,0.72,59,2,1,voip,0
144,link_4,host_4,switch_3,interface_4,interface_10,10,9,1.92,347,3,1,file_transfer,0
144,link_5,host_5,switch_1,interface_5,interface_1,32,23,1.12,499,4,1,http,0
144,link_6,host_6,switch_3,interface_6,interface_4,70,34,0.32,376,5,1,video,0
144,link_7,host_1,switch_1,interface_7,interface_7,89,32,1.52,90,1,0,voip,1
144,link_8,host_2,switch_3,interface_8,interface_10,72,19,0.72,-94,2,1,file_transfer,0
144,link_9,host_3,switch_1,interface_9,interface_1,34,6,1.92,-8,3,1,http,0
144,link_10,host_4,switch_3,interface_10,interface_4,10,6,1.12,268,4,1,video,0
145,link_1,host_2,switch_2,interface_3,interface_2,87,28,0.6,1,1,1,video,0
145,link_2,host_3,switch_4,interface_4,interface_5,58,14,1.8,-96,2,1,voip,0
145,link_3,host_4,switch_2,interface_5,interface_8,21,5,1.0,78,3,1,file_transfer,0
145,link_4,host_5,switch_4,interface_6,interface_11,10,9,0.2,365,4,1,http,0
145,link_5,host_6,switch_2,interface_7,interface_2,36,23,1.4,499,5,1,video,0
145,link_6,host_1,switch_4,interface_8,interface_5,74,34,0.6,358,1,0,voip,1
145,link_7,host_2,switch_2,interface_9,interface_8,89,31,1.8,71,2,1,file_transfer,0
145,link_8,host_3,switch_4,interface_10,interface_11,68,18,1.0,-97,3,1,http,0
145,link_9,host_4,switch_2,interface_11,interface_2,30,6,0.2,6,4,1,video,0
145,link_10,host_5,switch_4,interface_12,interface_5,10,7,1.4,288,5,1,voip,0
146,link_1,host_3,switch_3,interface_5,interface_3,85,27,0.88,-14,2,1,voip,0
146,link_2,host_4,switch_1,interface_6,interface_6,54,13,0.08,-92,3,1,file_transfer,0
146,link_3,host_5,switch_3,interface_7,interface_9,18,5,1.28,98,4,1,http,0
146,link_4,host_6,switch_1,interface_8,interface_12,12,10,0.48,382,5,1,video,0
146,link_5,host_1,switch_3,interface_9,interface_3,40,24,1.68,498,1,0,voip,1
146,link_6,host_2,switch_1,interface_10,interface_6,77,34,0.88,340,2,1,file_transfer,0
146,link_7,host_3,switch_3,interface_11,interface_9,89,31,0.08,53,3,1,http,0
146,link_8,host_4,switch_1,interface_12,interface_12,65,17,1.28,-99,4,1,video,0
146,link_9,host_5,switch_3,interface_1,interface_3,27,6,0.48,23,5,1,voip,0
146,link_10,host_6,switch_1,interface_2,interface_6,10,7,1.68,308,1,1,file_transfer,0
147,link_1,host_4,switch_4,interface_7,interface_4,83,27,1.16,-28,3,1,file_transfer,0
147,link_2,host_5,switch_2,interface_8,interface_7,50,12,0.36,-87,4,1,http,0
147,link_3,host_6,switch_4,interface_9,interface_10,16,5,1.56,118,5,1,video,0
147,link_4,host_1,switch_2,interface_10,interface_1,13,10,0.76,398,1,0,voip,1
147,link_5,host_2,switch_4,interface_11,interface_4,44,25,1.96,496,2,1,file_transfer,0
147,link_6,host_3,switch_2,interface_12,interface_7,80,34,1.16,321,3,1,http,0
147,link_7,host_4,switch_4,interface_1,interface_10,88,30,0.36,35,4,1,video,0
147,link_8,host_5,switch_2,interface_2,interface_1,61,16,1.56,-99,5,1,voip,0
147,link_9,host_6,switch_4,interface_3,interface_4,23,5,0.76,40,1,1,file_transfer,0
147,link_10,host_1,switch_2,interface_4,interface_7,10,7,1.96,327,2,1,http,0
148,link_1,host_5,switch_1,interface_9,interface_5,81,26,1.44,-41,4,1,http,0
148,link_2,host_6,switch_3,interface_10,interface_8,46,12,0.64,-80,5,1,video,0
148,link_3,host_1,switch_1,interface_11,interface_11,14,5,1.84,138,1,0,voip,1
148,link_4,host_2,switch_3,interface_12,interface_2,15,11,1.04,413,2,1,file_transfer,0
148,link_5,host_3,switch_1,interface_1,interface_5,48,25,0.24,492,3,1,http,0
148,link_6,host_4,switch_3,interface_2,interface_8,82,34,1.44,302,4,1,video,0
148,link_7,host_5,switch_1,interface_3,interface_11,87,30,0.64,17,5,1,voip,0
148,link_8,host_6,switch_3,interface_4,interface_2,57,16,1.84,-99,1,1,file_transfer,0
148,link_9,host_1,switch_1,interface_5,interface_5,21,5,1.04,58,2,1,http,0
148,link_10,host_2,switch_3,interface_6,interface_8,11,8,0.24,346,3,1,video,0
149,link_1,host_6,switch_2,interface_11,interface_6,78,25,1.72,-53,5,1,video,0
149,link_2,host_1,switch_4,interface_12,interface_9,42,11,0.92,-72,1,0,voip,1
149,link_3,host_2,switch_2,interface_1,interface_12,12,5,0.12,159,2,1,file_transfer,0
149,link_4,host_3,switch_4,interface_2,interface_3,17,12,1.32,428,3,1,http,0
149,link_5,host_4,switch_2,interface_3,interface_6,52,26,0.52,487,4,1,video,0
149,link_6,host_5,switch_4,interface_4,interface_9,84,34,1.72,282,5,1,voip,0
149,link_7,host_6,switch_2,interface_5,interface_12,85,29,0.92,1,1,1,file_transfer,0
149,link_8,host_1,switch_4,interface_6,interface_3,53,15,0.12,-96,2,1,http,0
149,link_9,host_2,switch_2,interface_7,interface_6,18,5,1.32,77,3,1,video,0
149,link_10,host_3,switch_4,interface_8,interface_9,12,8,0.52,364,4,1,voip,0
150,link_1,host_1,switch_3,interface_1,interface_7,76,25,0.0,-63,1,0,voip,1
150,link_2,host_2,switch_1,interface_2,interface_10,38,10,1.2,-62,2,1,file_transfer,0
150,link_3,host_3,switch_3,interface_3,interface_1,11,5,0.4,180,3,1,http,0
150,link_4,host_4,switch_1,interface_4,interface_4,19,12,1.6,441,4,1,video,0
150,link_5,host_5,switch_3,interface_5,interface_7,55,27,0.8,480,5,1,voip,0
150,link_6,host_6,switch_1,interface_6,interface_10,86,34,0.0,261,1,1,file_transfer,0
150,link_7,host_1,switch_3,interface_7,interface_1,83,28,1.2,-13,2,1,http,0
150,link_8,host_2,switch_1,interface_8,interface_4,49,14,0.4,-92,3,1,video,0
150,link_9,host_3,switch_3,interface_9,interface_7,16,5,1.6,97,4,1,voip,0
150,link_10,host_4,switch_1,interface_10,interface_10,13,9,0.8,381,5,1,file_transfer,0
151,link_1,host_2,switch_4,interface_3,interface_8,72,24,0.28,-73,2,1,file_transfer,0
151,link_2,host_3,switch_2,interface_4,interface_11,34,10,1.48,-51,3,1,http,0
151,link_3,host_4,switch_4,interface_5,interface_2,10,5,0.68,201,4,1,video,0
151,link_4,host_5,switch_2,interface_6,interface_5,22,13,1.88,453,5,1,voip,0
151,link_5,host_6,switch_4,interface_7,interface_8,59,27,1.08,472,1,1,file_transfer,0
151,link_6,host_1,switch_2,interface_8,interface_11,87,34,0.28,241,2,1,http,0
151,link_7,host_2,switch_4,interface_9,interface_2,81,28,1.48,-27,3,1,video,0
151,link_8,host_3,switch_2,interface_10,interface_5,45,13,0.68,-87,4,1,voip,0
151,link_9,host_4,switch_4,interface_11,interface_8,14,5,1.88,117,5,1,file_transfer,0
151,link_10,host_5,switch_2,interface_12,interface_11,15,10,1.08,397,1,1,http,0
152,link_1,host_3,switch_1,interface_5,interface_9,69,23,0.56,-81,3,1,http,0
152,link_2,host_4,switch_3,interface_6,interface_12,31,9,1.76,-39,4,1,video,0
152,link_3,host_5,switch_1,interface_7,interface_3,10,5,0.96,222,5,1,voip,0
152,link_4,host_6,switch_3,interface_8,interface_6,25,14,0.16,463,1,1,file_transfer,0
152,link_5,host_1,switch_1,interface_9,interface_9,63,28,1.36,462,2,1,http,0
152,link_6,host_2,switch_3,interface_10,interface_12,89,34,0.56,220,3,1,video,0
152,link_7,host_3,switch_1,interface_11,interface_3,78,27,1.76,-40,4,1,voip,0
152,link_8,host_4,switch_3,interface_12,interface_6,41,13,0.96,-80,5,1,file_transfer,0
152,link_9,host_5,switch_1,interface_1,interface_9,12,5,0.16,137,1,1,http,0
152,link_10,host_6,switch_3,interface_2,interface_12,17,10,1.36,413,2,1,video,0
153,link_1,host_4,switch_2,interface_7,interface_10,65,23,0.84,-87,4,1,video,0
153,link_2,host_5,switch_4,interface_8,interface_1,27,9,0.04,-26,5,1,voip,0
153,link_3,host_6,switch_2,interface_9,interface_4,10,5,1.24,242,1,1,file_transfer,0
153,link_4,host_1,switch_4,interface_10,interface_7,29,14,0.44,473,2,1,http,0
153,link_5,host_2,switch_2,interface_11,interface_10,67,29,1.64,452,3,1,video,0
153,link_6,host_3,switch_4,interface_12,interface_1,89,34,0.84,199,4,1,voip,0
153,link_7,host_4,switch_2,interface_1,interface_4,75,27,0.04,-52,5,1,file_transfer,0
153,link_8,host_5,switch_4,interface_2,interface_7,37,12,1.24,-72,1,1,http,0
153,link_9,host_6,switch_2,interface_3,interface_10,11,5,0.44,158,2,1,video,0
153,link_10,host_1,switch_4,interface_4,interface_1,20,11,1.64,427,3,1,voip,0
154,link_1,host_5,switch_3,interface_9,interface_11,62,22,1.12,-93,5,1,voip,0
154,link_2,host_6,switch_1,interface_10,interface_2,24,8,0.32,-12,1,1,file_transfer,0
154,link_3,host_1,switch_3,interface_11,interface_5,10,5,1.52,263,2,1,http,0
154,link_4,host_2,switch_1,interface_12,interface_8,32,15,0.72,481,3,1,video,0
154,link_5,host_3,switch_3,interface_1,interface_11,70,29,1.92,440,4,1,voip,0
154,link_6,host_4,switch_1,interface_2,interface_2,89,34,1.12,178,5,1,file_transfer,0
154,link_7,host_5,switch_3,interface_3,interface_5,72,26,0.32,-63,1,1,http,0
154,link_8,host_6,switch_1,interface_4,interface_8,34,11,1.52,-63,2,1,video,0
154,link_9,host_1,switch_3,interface_5,interface_11,10,5,0.72,179,3,1,voip,0
154,link_10,host_2,switch_1,interface_6,interface_2,23,11,1.92,440,4,1,file_transfer,0
155,link_1,host_6,switch_4,interface_11,interface_12,58,21,1.4,-96,1,1,file_transfer,0
155,link_2,host_1,switch_2,interface_12,interface_3,21,8,0.6,3,2,1,http,0
155,link_3,host_2,switch_4,interface_1,interface_6,10,5,1.8,283,3,1,video,0
155,link_4,host_3,switch_2,interface_2,interface_9,36,16,1.0,487,4,1,voip,0
155,link_5,host_4,switch_4,interface_3,interface_12,74,30,0.2,426,5,1,file_transfer,0
155,link_6,host_5,switch_2,interface_4,interface_3,89,34,1.4,157,1,1,http,0
155,link_7,host_6,switch_4,interface_5,interface_6,68,25,0.6,-72,2,1,video,0
155,link_8,host_1,switch_2,interface_6,interface_9,30,11,1.8,-52,3,1,voip,0
155,link_9,host_2,switch_4,interface_7,interface_12,10,5,1.0,200,4,1,file_transfer,0
